SentenceID,CodeSwitchStatus,NumberOfWords,Surprisal1,Surprisal2,Surprisal3,Surprisal4,Surprisal5,Surprisal6,Surprisal7,Surprisal8,Surprisal9,Surprisal10,Surprisal11,Surprisal12,Surprisal13,Surprisal14,Surprisal15,Surprisal16,Surprisal17,Surprisal18,Surprisal19,Surprisal20,Surprisal21,Surprisal22,Surprisal23,Surprisal24,Surprisal25,Surprisal26,Surprisal27,Surprisal28,Surprisal29,Surprisal30,Surprisal31,Surprisal32,Surprisal33,Surprisal34,Surprisal35,Surprisal36,Surprisal37,Surprisal38,Surprisal39,Surprisal40,Surprisal41,Surprisal42,Surprisal43,Surprisal44,Surprisal45,Surprisal46,Surprisal47,Surprisal48,Surprisal49,Surprisal50,Surprisal51,Surprisal52,Surprisal53,Surprisal54,Surprisal55,Surprisal56,Surprisal57,Surprisal58,Surprisal59,Surprisal60,CorpusName
108,0,9,-2.399185,-2.8541,-5.362186,-5.592818,-1.878358,-4.431787,-3.912048,-2.286167,-0.7990851,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
109,0,8,-4.192413,-5.234958,-0.9882128,-5.064981,-6.124396,-1.731155,-5.068735,-1.1269,-0.2640464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
110,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
111,0,3,-3.881124,-4.731706,-4.776625,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
112,0,3,-4.033378,-5.518289,-4.426795,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
113,0,5,#NAME?,-3.092635,-1.408872,-4.436532,-4.551792,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
114,0,4,-7.042348,-5.206141,-6.233952,-1.281693,-0.9008504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
115,0,15,-2.896868,-6.376574,-5.696574,-2.454219,-0.5658115,-2.022976,-4.916987,-6.567575,-4.300398,-5.286444,-1.348061,-4.767131,-2.449441,-4.249573,-1.275931,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
116,0,12,-5.114965,-6.100546,-0.9777236,-6.242402,-6.288528,-2.315357,-3.593413,-0.3573484,-3.217511,-3.032108,-3.329533,-0.1684044,-0.3449026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
117,0,3,-5.269867,-5.499402,-0.6328061,-0.5019448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
118,0,23,-4.628299,-3.2899,-1.855936,-2.341116,-2.875227,-3.373277,-0.7994511,-2.16942,-0.7202628,-4.772558,-5.56953,-2.07225,-1.328867,-2.359414,-1.199001,-4.268443,-4.17128,-3.788718,-3.418591,-0.7123947,-4.353406,-0.6541765,-0.7900504,-0.3801728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
119,0,6,-2.903667,-2.130357,-3.932402,-4.362622,-1.892201,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
120,0,16,-3.093914,-4.112612,-3.955735,-6.659806,-5.732509,-0.8325964,-4.344347,-2.058905,-6.634746,-1.579282,-0.5658115,-5.218166,-7.071527,-4.004621,-2.645809,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
121,0,13,-4.170483,-1.380211,-1.150245,-1.350056,-2.322378,-2.595031,-1.179296,-4.971431,-6.069888,-2.744194,-5.225296,-1.925659,-0.4232459,-0.4627067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
122,0,14,-4.876083,-6.428673,-3.160379,-2.899973,-0.4118545,-5.480906,-2.980459,-2.295185,-0.2701534,-2.51071,-2.028813,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
123,0,5,-4.302052,-5.359092,-5.54517,-4.832224,-3.152564,-1.847712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
124,0,9,-5.086936,-3.000103,-2.967483,-0.6494846,-5.804457,-0.7913249,-3.910663,-2.132667,-0.5642715,-0.2896079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
125,0,10,-5.114965,-3.622295,-2.518941,-1.371109,-4.382347,-0.9173304,-2.248569,-3.818841,-4.171746,-1.079339,-0.5209864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
126,0,24,-6.527233,-4.086636,-5.462387,-3.383542,-1.350056,-2.858958,-1.813902,-6.010648,-0.8922411,-1.908651,-2.633258,-2.974482,-2.17721,-6.314537,-0.8532254,-2.098187,-1.861036,-2.9237,-2.047401,-2.317244,-5.822489,-1.740814,-5.448929,-0.819544,-0.5267392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
127,0,24,-5.415995,-5.898835,-6.166569,-2.788236,-5.541569,-0.9247482,-6.24552,-0.7998093,-5.779965,-0.729177,-7.047577,-1.588359,-5.676741,-1.504958,-3.801332,-6.534488,-1.136041,-7.674237,-1.074923,-1.804735,-0.6729853,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
128,0,8,-5.100725,-6.003348,-3.574791,#NAME?,-4.261149,-1.196814,-4.126291,-0.8426741,-0.5209864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
129,0,11,-4.876083,-2.750553,-3.173525,-4.535916,-6.365265,-1.584157,-4.991447,-2.220962,-3.678844,-5.322688,-2.632837,-0.4630894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
130,0,12,-7.042348,-4.670619,-3.242847,-4.812906,-1.148101,-3.891785,-2.869272,-0.7323937,-4.88454,-3.961128,-1.974979,-0.6738774,-0.5101977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
131,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
132,0,11,-5.512905,-6.083847,-1.839242,-0.7476568,-4.454161,-1.600386,-0.2872417,-6.08549,-0.7089185,-5.702542,-1.259899,-0.6419315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
133,0,4,-6.100998,-1.990388,-5.7235,-1.258286,-0.4134672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
134,0,7,-2.791026,-5.695485,-2.838277,-1.239227,-5.779892,-1.730221,-0.4196835,-0.7433891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
135,0,3,-5.637844,-4.788049,-1.596259,-0.5414085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
136,0,5,-3.501123,-2.908404,-6.847403,-2.381168,-3.859633,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
137,0,6,-2.715695,-4.139023,-5.462072,-5.127764,-6.747117,-1.335792,-0.4886699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
138,0,10,-4.302052,-3.390318,-3.157874,-6.303366,-0.8755206,-4.709467,-3.493096,-3.550051,-4.109146,-2.423795,-0.4191293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
139,0,1,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
140,0,37,-6.258925,-1.499889,-1.44281,-5.76106,-1.909957,-0.6478175,-3.392116,-3.930003,-1.614129,-2.898018,-0.1453408,-5.189188,-0.6330943,-3.222106,-4.617165,-4.205513,-2.961364,-4.966558,-2.132062,-3.655055,-4.67932,-6.046879,-4.714805,-5.854287,-1.484861,-3.347488,-2.280351,-3.163377,-3.924057,-6.796879,-0.6956164,-2.096244,-1.419058,-5.021607,-4.397652,-4.507327,-1.169046,-0.4516741,,,,,,,,,,,,,,,,,,,,,,,cmucssa
141,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
142,0,11,-4.876083,-2.704796,-3.171581,-4.516026,-3.114697,-0.3357921,-4.207994,-4.735251,-3.42335,-3.595524,-1.655329,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
143,0,4,-5.023885,-6.402724,-4.698073,-1.089744,-0.3920057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
144,0,4,-4.284591,-3.614477,-5.013442,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
145,0,3,-5.160723,-4.76033,-2.515432,-1.266821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
146,0,3,-5.269867,-6.472378,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
147,0,6,-4.474815,-4.980064,-2.572929,-2.881285,-2.874077,-1.533021,-0.4604476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
148,0,16,-3.093914,-4.112612,-3.955735,-6.659806,-5.732509,-0.8325964,-4.344347,-2.058905,-6.634746,-1.579282,-0.5658115,-5.218166,-7.071527,-4.004621,-2.645809,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
149,0,13,-4.170483,-1.380211,-1.150245,-1.350056,-2.322378,-2.595031,-1.179296,-4.971431,-6.069888,-2.744194,-5.225296,-1.925659,-0.4232459,-0.4627067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
150,0,16,-3.093914,-4.112612,-3.955735,-6.659806,-5.732509,-0.8325964,-4.344347,-2.058905,-6.634746,-1.579282,-0.5658115,-5.218166,-7.071527,-4.004621,-2.645809,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
151,0,13,-4.170483,-1.380211,-1.150245,-1.350056,-2.322378,-2.595031,-1.179296,-4.971431,-6.069888,-2.744194,-5.225296,-1.925659,-0.4232459,-0.4627067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
152,0,16,-3.093914,-4.112612,-3.955735,-6.659806,-5.732509,-0.8325964,-4.344347,-2.058905,-6.634746,-1.579282,-0.5658115,-5.218166,-7.071527,-4.004621,-2.645809,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
153,0,13,-4.170483,-1.380211,-1.150245,-1.350056,-2.322378,-2.595031,-1.179296,-4.971431,-6.069888,-2.744194,-5.225296,-1.925659,-0.4232459,-0.4627067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
154,0,16,-3.093914,-4.112612,-3.955735,-6.659806,-5.732509,-0.8325964,-4.344347,-2.058905,-6.634746,-1.579282,-0.5658115,-5.218166,-7.071527,-4.004621,-2.645809,-0.2552725,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
155,0,13,-4.170483,-1.380211,-1.150245,-1.350056,-2.322378,-2.595031,-1.179296,-4.971431,-6.069888,-2.744194,-5.225296,-1.925659,-0.4232459,-0.4627067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
156,0,12,-4.455366,-2.399191,-5.932817,-4.663384,-4.325984,-6.419239,-3.553723,-5.970677,-0.370216,-5.249908,-4.753297,-1.137055,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
157,0,11,-6.527233,-1.318198,-4.393071,-3.949943,-5.802201,-6.278507,-6.082387,-0.370216,#NAME?,-5.243498,-4.326986,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
158,0,8,-4.192413,-5.234958,-0.9882128,-5.064981,-6.124396,-1.731155,-5.068735,-1.1269,-0.2640464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
159,0,3,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
160,0,8,-7.042348,-3.600711,#NAME?,-3.909417,-4.892569,-1.601979,-6.184334,-2.439893,-1.640317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
161,0,21,-5.415995,-0.719628,-2.333497,-2.15899,-4.446467,-7.11376,-3.310599,-3.800866,-7.052241,-3.310599,-0.4885161,-2.711052,-5.759132,-1.85848,-4.810866,-0.640978,-5.965428,-0.8803964,-2.84147,-4.364685,-3.936557,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
162,0,12,-3.222314,-1.591621,-3.194597,-1.28311,-4.290241,-0.7998947,-1.65748,-1.964543,-2.874027,-0.9657912,-4.601481,-3.862113,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
163,0,13,-5.415995,-3.491162,-0.1978347,-5.472093,-1.735407,-5.794079,-0.9154039,-4.130314,-2.406573,-5.243724,-3.946114,-4.330681,-0.8169825,-0.4351767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
164,0,6,-5.976814,-1.725711,-4.497786,-1.952101,-2.416195,-0.6792259,-0.4579379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
165,0,4,-4.302052,-3.884282,-4.325171,-0.3555963,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
166,0,20,-5.415995,-4.161771,-4.372456,-6.333132,-1.902003,-0.4094886,-1.826877,-4.203354,-3.140528,-5.478996,-2.914542,-3.287162,-2.045513,-3.990206,-4.974262,-0.8724324,-7.46269,-4.247849,-4.090488,-1.764531,-0.7781513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
167,0,3,-3.803211,-1.642747,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
168,0,3,-6.100998,-2.045445,-3.488101,-0.2249398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
169,0,6,-4.772542,-2.791923,-4.74333,-5.984725,-3.764412,-6.484246,-2.435323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
170,0,15,-2.791026,-5.695485,-2.147275,-5.646606,-4.637275,-5.263259,-0.9667723,-2.804153,-2.409096,-2.362949,-4.329898,-4.543201,-3.412068,-5.086565,-1.380925,-0.2615215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
171,0,7,-4.302052,-3.954589,-1.867357,-5.046084,-6.031365,-6.189629,-3.426152,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
172,0,3,-4.033378,-5.518289,-1.137055,-0.3495196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
173,0,5,-2.791026,-6.748022,-3.608845,-4.562195,#NAME?,-1.759638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
174,0,3,-5.637844,-1.158396,-0.8566467,-0.5663444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
175,0,7,-5.976814,-3.558488,-3.766199,-0.5183236,-5.182902,-5.678623,-1.142831,-0.4745741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
176,0,3,-5.269867,-4.740093,-4.216823,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
177,0,8,-4.495176,-5.918941,-6.352746,-4.040724,-5.408199,-7.818022,-4.612434,-5.638311,-3.747365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
178,0,7,-4.114965,-6.016343,-6.166569,-0.370216,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
179,0,7,-4.876083,-4.845627,-2.68038,-1.640621,-4.413397,-5.294245,-1.045569,-0.4556323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
180,0,9,-2.772477,-0.2660908,-5.828066,-3.272605,-9.615643,-1.587938,-1.8501,-2.751666,-1.40792,-0.5354251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
181,0,8,-3.065489,-6.008182,-2.773933,-2.166473,-2.880528,-7.052531,-2.176041,-1.132511,-0.3945525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
182,0,15,-4.495176,-5.918941,-4.814344,-5.638311,-4.814344,-5.638311,-4.176349,-2.35058,-6.221453,-5.638311,-0.6656599,-2.841563,-5.824117,-4.40185,-2.35058,-4.577163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
183,0,16,-4.495176,-5.272847,-5.623263,-4.992217,-5.623263,-4.992217,-5.623263,-4.992217,-5.623263,-4.992217,-5.623263,-4.992217,-5.623263,-4.992217,-5.623263,-4.992217,-2.19501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
184,0,18,-6.482378,-1.492913,-3.378262,-0.9657912,-7.19598,-0.7857044,-3.982136,-3.199564,-1.890573,-4.633838,-0.4244149,-1.472956,-2.753911,-1.833992,-1.805946,-2.113665,-6.021493,-1.281693,-0.9008504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
185,0,3,-4.958618,#NAME?,-5.243498,-3.558488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
186,0,16,-5.160723,-4.094334,-5.989446,-3.65275,-2.045587,-2.366112,-0.9254708,-1.883661,-3.313417,-2.377338,-4.137915,-1.916613,-4.641257,-3.286391,-3.200032,-0.6939341,-0.4068164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
187,0,9,-2.927257,-1.338494,-1.862088,-3.400505,-4.511127,-3.300632,-2.310911,-1.009687,-0.7149581,-0.3709212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
188,0,9,-5.804013,-7.000371,-0.9094301,-6.676477,-1.143907,-5.205508,-3.649335,-1.329885,-1.929806,-0.4801905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
189,0,7,-4.302052,-3.954589,-1.867357,-5.046084,-6.031365,-6.189629,-3.426152,-1.018271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
190,0,3,-4.876083,-4.977004,-1.839568,-0.3222193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
191,0,8,-4.699992,-3.081598,-4.410974,-2.645809,-0.6532125,-4.664462,-2.635292,-1.496731,-0.4741568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
192,0,21,-5.804662,-4.819345,-6.287647,-1.265211,-1.498865,-0.7317079,-4.80644,-3.501533,-2.276774,-1.745341,-5.005304,-6.115014,-5.371065,-2.262715,-5.090528,-3.305763,-4.308908,-1.543616,-1.369612,-2.783264,-2.186322,-1.565711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
193,0,10,-3.370151,-1.017816,-5.447842,-2.830298,-3.376956,-1.081215,-5.213349,-3.580025,-5.033401,-1.119376,-0.6264194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
194,0,9,-4.583487,-6.062759,-1.126896,-3.918552,-7.510656,-2.880013,-3.855387,-3.796869,-1.356967,-0.6059204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
195,0,11,-5.512905,-6.181467,-0.8922411,-2.389629,-6.841625,-2.639658,-5.327431,-1.081437,-5.71689,-2.95092,-0.9437078,-0.4522977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
196,0,11,-5.804013,-5.002677,-4.545292,-4.892569,-0.9694159,-5.464063,-6.229526,-0.370216,#NAME?,-5.243498,-0.9292497,-0.4977357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
197,0,5,-6.258925,-3.365124,-4.292892,-2.029766,-4.026815,-1.065817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
198,0,7,-3.065489,-0.6650633,-3.766824,-3.751163,-3.924916,-4.222819,-4.551469,-1.239013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
199,0,12,-2.764911,-5.06858,-4.722003,-0.7122912,-6.354582,-3.856355,-3.187505,-4.715276,-1.589826,-3.620462,-3.404676,-0.60206,-0.4518589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
200,0,4,-5.114965,-4.726712,-6.271122,-1.220016,-0.6419315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
201,0,8,-5.073573,-1.430376,-2.686802,-5.936344,-5.771456,-2.228009,-3.260527,-0.1684044,-0.3449026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
202,0,11,-3.093914,-4.112612,-2.407217,-1.820259,-7.004071,-2.475567,-4.565304,-3.712434,-4.098329,-3.141065,-1.401356,-0.6403245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
203,0,16,-4.498665,-4.743449,-4.34596,-2.848164,-0.4682578,-3.18896,-0.6941175,-3.813628,-5.520507,-1.781287,-2.692779,-2.978201,-3.68034,-5.170109,-4.090488,-1.387721,-0.4687029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
204,0,4,-5.001022,-1.834626,-4.938658,-3.827708,-1.06876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
205,0,8,-4.628299,-3.225442,-1.005935,-0.4740302,-4.031741,-3.358898,-5.997073,-1.142831,-0.4745741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
206,0,9,-3.674056,-6.221274,-3.815201,-3.385003,-4.83418,-5.351335,-4.508192,-5.240489,-4.344688,-1.463427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
207,0,3,#NAME?,-5.243498,-4.453465,-1.463427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
208,0,11,-4.587765,-5.305936,-2.642203,-6.224391,-4.347101,-1.37022,-6.511033,-1.809508,-2.325765,-3.652972,-1.655329,-0.5703306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
209,0,8,-3.065489,-5.294224,-3.739702,-5.974193,-1.342268,-5.365506,-2.129812,-1.928825,-0.5091888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
210,0,3,-4.766012,-5.715316,-1.498233,-0.55145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
211,0,6,-2.791026,-5.592477,-1.958433,-5.168896,-6.245831,-4.893312,-1.493972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
212,0,8,-3.602192,-5.693194,-1.710154,-4.324809,-6.347363,-4.382315,-4.916832,-1.153328,-0.4416489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
213,0,3,-2.715695,-4.561965,-1.275931,-0.4670209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
214,0,12,-3.732348,-4.488641,-4.125166,-1.028991,-4.770694,-3.576522,-0.6215063,-4.601481,-3.184296,-1.213134,-5.087897,-0.966715,-0.5195251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
215,0,3,-5.291057,-2.736551,-1.098244,-0.4704907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cmucssa
